countryCode,genus,species,decimalLongitude,decimalLatitude,thermal_zone
VE,Rhodnius,Rhodnius prolixus,-69.82,8.13889,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3644,8.47778,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0539,8.45611,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3672,8.56444,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8539,7.95642,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9207,7.95836,tropical
VE,Rhodnius,Rhodnius prolixus,-67.7666,9.7833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4833,8.77944,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3467,8.06389,tropical
VE,Rhodnius,Rhodnius prolixus,-68.762200000000007,9.78333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9417,8.79667,tropical
VE,Rhodnius,Rhodnius prolixus,-72.4489,8.79056,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4861,8.11056,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0783,8.48833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.26444,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.70167,tropical
VE,Rhodnius,Rhodnius prolixus,-68.435,9.81944,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556,tropical
VE,Rhodnius,Rhodnius prolixus,-68.49,9.82333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9267,9.30722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9194,9.22889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9267,9.30722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9372,9.30167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.455,8.455,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9344,8.18,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6028,8.44889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.925,8.35167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2433,8.93833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.8289,9.75278,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1542,9.10472,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1087,8.28806,tropical
VE,Rhodnius,Rhodnius prolixus,-70.175,8.73222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1883,9.69444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.887200000000007,9.45833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5778,8.37889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9674,8.65739,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0974,8.61331,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9633,9.355,tropical
VE,Rhodnius,Rhodnius prolixus,-68.575,9.78611,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0694,8.66,tropical
VE,Rhodnius,Rhodnius prolixus,-70.387200000000007,8.15722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1111,8.64778,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7139,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4111,9.72889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6278,9.78167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9517,8.77278,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3561,9.72889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7528,9.71833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2917,8.69167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3478,8.56667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4633,9.84778,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5017,8.48333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3372,8.70389,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4206,9.80722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9239,8.88722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3767,8.69444,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9908,8.9311,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4111,9.82056,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4033,8.75056,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4139,8.77667,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2711,8.26556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8906,8.74556,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1061,8.58889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3489,8.58611,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3833,9.81389,tropical
VE,Rhodnius,Rhodnius prolixus,-70.9414,8.35583,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6239,8.76556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.575,8.74722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.25,8.55,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4333,9.82833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9789,9.37944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3978,8.40056,tropical
VE,Rhodnius,Rhodnius prolixus,-67.5417,9.34778,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4883,9.71667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3183,9.79167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.3917,8.71444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3278,9.79167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5361,8.78,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1917,8.74167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6083,8.84167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4822,8.16,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1194,9.80556,tropical
VE,Rhodnius,Rhodnius prolixus,-67.7583,9.74444,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0333,8.6333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8211,9.21444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5897,8.4375,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3422,9.91,tropical
VE,Rhodnius,Rhodnius prolixus,-70.8133,8.23722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8661,8.36833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8239,8.39556,tropical
VE,Rhodnius,Rhodnius prolixus,-68.0833,9.89889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7417,8.33,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3822,9.905,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1517,9.885,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0738,8.6416,tropical
VE,Rhodnius,Rhodnius prolixus,-69.755,8.095,tropical
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0872,8.80167,tropical
VE,Rhodnius,Rhodnius prolixus,-67.9956,9.87889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8006,8.125,tropical
VE,Rhodnius,Rhodnius prolixus,-71.0833,7.41667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7872,8.11056,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0989,8.28722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7253,8.44361,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9594,8.43611,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4239,8.94889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4839,9.05278,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4167,8.16222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.79167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.975,8.51722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6117,8.39167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5861,8.41944,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1,9.75,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2178,8.71111,tropical
VE,Rhodnius,Rhodnius prolixus,-67.9,9.83611,tropical
VE,Rhodnius,Rhodnius prolixus,-69.4278,8.72667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9344,8.18,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0694,8.66,tropical
VE,Rhodnius,Rhodnius prolixus,-69.975,8.51722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9417,8.79667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9207,7.95836,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6122,9.44556,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.70167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1087,8.28806,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8539,7.95642,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3644,8.47778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.76,9.37167,tropical
VE,Rhodnius,Rhodnius prolixus,-66.205,9.36833,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7253,8.44361,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9283,8.21722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5133,8.79444,tropical
VE,Rhodnius,Rhodnius prolixus,-69.755,9.38389,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5,7.7,tropical
VE,Rhodnius,Rhodnius prolixus,-70.5,7.7,tropical
VE,Rhodnius,Rhodnius prolixus,-69.2694,9.69333,tropical
VE,Rhodnius,Rhodnius prolixus,-68.9128,9.72944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6111,8.025,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3278,8.71333,tropical
VE,Rhodnius,Rhodnius prolixus,-68.8622,9.63833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.86833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.925,9.75,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6789,9.39056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6,9.78611,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278,tropical
VE,Rhodnius,Rhodnius prolixus,-70.9414,8.35583,tropical
VE,Rhodnius,Rhodnius prolixus,-68.5361,9.82222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4672,9.52389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6933,9.31333,tropical
VE,Rhodnius,Rhodnius prolixus,-67.7583,9.74444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2383,9.75833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.49,9.82333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6811,9.14556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7156,9.27667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.55,9.83722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2917,8.69167,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1111,8.64778,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7144,9.35556,tropical
VE,Rhodnius,Rhodnius prolixus,-68.575,9.75,tropical
VE,Rhodnius,Rhodnius prolixus,-70.35,8.71944,tropical
VE,Rhodnius,Rhodnius prolixus,-68.7144,9.73889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.5561,9.83944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.73,9.155,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6278,9.55833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.1989,8.69944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6811,9.37389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9695,9.39544,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9694,9.44333,tropical
VE,Rhodnius,Rhodnius prolixus,-70.4417,9.46556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9739,9.40944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7322,9.36722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8778,9.15056,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7922,9.13222,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6406,8.385,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.77667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3278,9.79167,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4278,9.77833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.5444,8.54444,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3383,9.83611,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3561,9.79556,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3467,8.06389,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8433,9.06944,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4,9.7333,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8561,9.50056,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1061,8.58889,tropical
VE,Rhodnius,Rhodnius prolixus,-67.825,9.85722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7,9.25,tropical
VE,Rhodnius,Rhodnius prolixus,-69.95,9.5,tropical
VE,Rhodnius,Rhodnius prolixus,-70.6117,8.39167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8767,9.26222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8767,9.26222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9267,8.00611,tropical
VE,Rhodnius,Rhodnius prolixus,-70.1533,8.57778,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0989,8.28722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2644,8.67,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8611,9.21111,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9017,9.29556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.855,9.26833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.26444,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7222,8.34167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7533,8.275,tropical
VE,Rhodnius,Rhodnius prolixus,-70.7644,8.28,tropical
VE,Rhodnius,Rhodnius prolixus,-70.175,8.73222,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1528,9.90056,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8661,8.36833,tropical
VE,Rhodnius,Rhodnius prolixus,-67.9956,9.87889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2083,9.97889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.93,9.19556,tropical
VE,Rhodnius,Rhodnius prolixus,-72.23,8.17222,tropical
VE,Rhodnius,Rhodnius prolixus,-70.0872,8.80167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08,tropical
VE,Rhodnius,Rhodnius prolixus,-70.8133,8.23722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3444,8.62889,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8,8.25222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.6583,8.37,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7833,8.1833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7583,8.225,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.955,9.21833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8583,8.42056,tropical
VE,Rhodnius,Rhodnius prolixus,-69.925,8.35167,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9256,9.23944,tropical
VE,Rhodnius,Rhodnius prolixus,-69.96,9.27778,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1194,9.80556,tropical
VE,Rhodnius,Rhodnius prolixus,-69.82,8.13889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1528,9.90056,tropical
VE,Rhodnius,Rhodnius prolixus,-68.0833,9.89889,tropical
VE,Rhodnius,Rhodnius prolixus,-68.1517,9.885,tropical
VE,Rhodnius,Rhodnius prolixus,-69.9194,8.15833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.26444,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7706,8.09,tropical
VE,Rhodnius,Rhodnius prolixus,-69.7833,8.1833,tropical
VE,Rhodnius,Rhodnius prolixus,-69.755,8.095,tropical
VE,Rhodnius,Rhodnius prolixus,-70.455,8.455,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.73722,tropical
VE,Rhodnius,Rhodnius prolixus,-70.2433,8.93833,tropical
VE,Rhodnius,Rhodnius prolixus,-68.4433,9.89667,tropical
VE,Rhodnius,Rhodnius prolixus,-68.3822,9.905,tropical
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08,tropical
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556,tropical
VE,Rhodnius,Rhodnius prolixus,-68.6139,9.85611,tropical
VE,Rhodnius,Rhodnius prolixus,-72.0528,8.33667,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8,8.25222,tropical
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222,tropical
BR,Caiman,Caiman latirostris,-43.992839,-19.851106,tropical
BR,Caiman,Caiman latirostris,-42.225203,-14.504409,tropical
BR,Caiman,Caiman latirostris,-42.969141,-16.628353,tropical
BO,Caiman,Caiman latirostris,-65.060277,-16.854842,tropical
BR,Caiman,Caiman latirostris,-43.994862,-19.855194,tropical
BR,Caiman,Caiman latirostris,-34.847249,-7.917906,tropical
BR,Caiman,Caiman latirostris,-42.665192,-19.834256,tropical
BR,Caiman,Caiman latirostris,-43.988903,-19.845857,tropical
BO,Caiman,Caiman latirostris,-65.970871,-10.813187,tropical
BR,Caiman,Caiman latirostris,-38.504055,-13.006417,tropical
BR,Caiman,Caiman latirostris,-43.99276,-19.851217,tropical
BR,Caiman,Caiman latirostris,-43.994869,-19.854923,tropical
BR,Caiman,Caiman latirostris,-48.248629,-18.767542,tropical
BR,Caiman,Caiman latirostris,-35.765712,-9.607599,tropical
BR,Caiman,Caiman latirostris,-41.700727,-12.579738,tropical
BR,Caiman,Caiman latirostris,-43.995556,-19.848333,tropical
BR,Caiman,Caiman latirostris,-40.070808,-19.151376,tropical
BR,Caiman,Caiman latirostris,-34.944966,-8.25006,tropical
BR,Caiman,Caiman latirostris,-34.861341,-7.921621,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-43.66,-16.28,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-42.77,-17.13,tropical
BR,Caiman,Caiman latirostris,-43.66,-16.28,tropical
BR,Caiman,Caiman latirostris,-45.44,-19.74,tropical
BR,Caiman,Caiman latirostris,-44,-15.04,tropical
BR,Caiman,Caiman latirostris,-44,-15.04,tropical
BR,Caiman,Caiman latirostris,-45.44,-19.74,tropical
BR,Caiman,Caiman latirostris,-42.597,-19.778,tropical
BR,Caiman,Caiman latirostris,-42.621,-19.76,tropical
BR,Caiman,Caiman latirostris,-41.111,-19.392,tropical
BR,Caiman,Caiman latirostris,-42.621,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.621,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.621,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.6,-19.78,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-42.6,-19.78,tropical
BR,Caiman,Caiman latirostris,-42.62,-19.76,tropical
BR,Caiman,Caiman latirostris,-41.11,-19.39,tropical
BR,Caiman,Caiman latirostris,-41.11,-19.39,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-43.17,-16.99,tropical
BR,Caiman,Caiman latirostris,-34.830162,-7.121429,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-43.61,-19.35,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-45.77,-15.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-45.77,-15.18,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-44.63,-15.67,tropical
BR,Caiman,Caiman latirostris,-34.926199,-7.222533,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
BR,Caiman,Caiman latirostris,-44.3,-18.18,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
AR,Caiman,Caiman latirostris,0,0,tropical
BR,Caiman,Caiman latirostris,-39.862631,-18.720196,tropical
BR,Caiman,Caiman latirostris,-39.862631,-18.720196,tropical
BR,Caiman,Caiman latirostris,-39.862631,-18.720196,tropical
BR,Caiman,Caiman latirostris,-39.862631,-18.720196,tropical
BR,Caiman,Caiman latirostris,-40.600278,-19.935556,tropical
SE,Drosophila,Drosophila melanogaster,13.184591,55.710293,temperate
DE,Drosophila,Drosophila melanogaster,9.195464,48.894062,temperate
ES,Drosophila,Drosophila melanogaster,2.691979,42.244414,temperate
NO,Drosophila,Drosophila melanogaster,10.805215,59.327539,temperate
NO,Drosophila,Drosophila melanogaster,11.692723,60.812973,temperate
DE,Drosophila,Drosophila melanogaster,9.124725,51.40184,temperate
DE,Drosophila,Drosophila melanogaster,12.367768,51.341038,temperate
SE,Drosophila,Drosophila melanogaster,17.01914,59.378931,temperate
SE,Drosophila,Drosophila melanogaster,16.338406,56.696795,temperate
NO,Drosophila,Drosophila melanogaster,9.083189,59.413322,temperate
DE,Drosophila,Drosophila melanogaster,12.369017,51.340528,temperate
DE,Drosophila,Drosophila melanogaster,10.119641,54.31549,temperate
US,Drosophila,Drosophila melanogaster,-122.288794,37.484849,subtropical
NO,Drosophila,Drosophila melanogaster,10.698459,59.778502,temperate
NO,Drosophila,Drosophila melanogaster,5.266176,59.415566,temperate
DE,Drosophila,Drosophila melanogaster,9.542517,47.637001,temperate
SE,Drosophila,Drosophila melanogaster,14.12078,57.965383,temperate
DE,Drosophila,Drosophila melanogaster,9.542671,47.636973,temperate
DE,Drosophila,Drosophila melanogaster,9.97012,51.25909,temperate
SE,Drosophila,Drosophila melanogaster,12.000953,57.781261,temperate
SE,Drosophila,Drosophila melanogaster,17.705785,59.62175,temperate
SE,Drosophila,Drosophila melanogaster,11.926375,57.715894,temperate
SE,Drosophila,Drosophila melanogaster,16.539224,59.618007,temperate
