countryCode,genus,species,decimalLongitude,decimalLatitude
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289
NL,Drosophila,Drosophila melanogaster,6.05,51.9
DE,Drosophila,Drosophila melanogaster,13.320068,52.457808
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
SE,Drosophila,Drosophila melanogaster,14.224625,55.68381
DE,Drosophila,Drosophila melanogaster,13.378161,52.590374
DE,Drosophila,Drosophila melanogaster,13.293597,52.546515
DE,Drosophila,Drosophila melanogaster,13.2326,52.406928
DE,Drosophila,Drosophila melanogaster,13.254991,52.563956
DE,Drosophila,Drosophila melanogaster,13.325546,52.503179
DE,Drosophila,Drosophila melanogaster,13.322233,52.525044
DE,Drosophila,Drosophila melanogaster,13.282406,52.565361
DE,Drosophila,Drosophila melanogaster,13.273991,52.508047
AT,Drosophila,Drosophila melanogaster,15.521698,46.654934
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
RU,Drosophila,Drosophila melanogaster,37.539548,55.597101
RU,Drosophila,Drosophila melanogaster,37.539548,55.597101
SE,Drosophila,Drosophila melanogaster,11.972935,57.708782
SE,Drosophila,Drosophila melanogaster,14.667584,57.394843
SE,Drosophila,Drosophila melanogaster,16.524231,59.701029
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
CN,Drosophila,Drosophila melanogaster,120.891,31.4167
SE,Drosophila,Drosophila melanogaster,13.319446,59.502216
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018
SE,Drosophila,Drosophila melanogaster,17.628737,59.845504
US,Drosophila,Drosophila melanogaster,-117.95055,33.933667
US,Drosophila,Drosophila melanogaster,-117.950562,33.933747
US,Drosophila,Drosophila melanogaster,-117.950463,33.933683
SE,Drosophila,Drosophila melanogaster,20.305698,63.820092
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
US,Drosophila,Drosophila melanogaster,-118.769748,35.036643
NL,Drosophila,Drosophila melanogaster,6.5,53.2
SE,Drosophila,Drosophila melanogaster,18.296158,57.62805
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
US,Drosophila,Drosophila melanogaster,-77.170058,39.116736
SE,Drosophila,Drosophila melanogaster,17.706163,59.62156
SE,Drosophila,Drosophila melanogaster,20.184444,63.808914
US,Drosophila,Drosophila melanogaster,-78.976,36.023
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234
US,Drosophila,Drosophila melanogaster,-78.975,36.023
US,Drosophila,Drosophila melanogaster,-78.975,36.023
US,Drosophila,Drosophila melanogaster,-78.9759,36.0233
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234
SE,Drosophila,Drosophila melanogaster,14.128038,57.785188
DE,Drosophila,Drosophila melanogaster,8.918744,47.799583
DE,Drosophila,Drosophila melanogaster,13.191285,48.776348
NO,Drosophila,Drosophila melanogaster,5.676661,58.948476
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011
AT,Drosophila,Drosophila melanogaster,16.341668,48.222297
RU,Drosophila,Drosophila melanogaster,37.541142,55.597907
GB,Drosophila,Drosophila melanogaster,-2.97197,53.088239
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213
SE,Drosophila,Drosophila melanogaster,16.246086,56.6744
SE,Drosophila,Drosophila melanogaster,16.023636,57.170493
SE,Drosophila,Drosophila melanogaster,16.524231,59.701029
SE,Drosophila,Drosophila melanogaster,14.985264,59.520242
SE,Drosophila,Drosophila melanogaster,15.910646,56.74419
SE,Drosophila,Drosophila melanogaster,16.544228,59.605033
US,Drosophila,Drosophila melanogaster,-71.258701,42.36548
GB,Drosophila,Drosophila melanogaster,-4.54797,57.580455
DE,Drosophila,Drosophila melanogaster,9.542787,47.636933
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618
NL,Drosophila,Drosophila melanogaster,5.921001,51.787637
SE,Drosophila,Drosophila melanogaster,17.608031,59.863698
SE,Drosophila,Drosophila melanogaster,17.710573,59.961557
SE,Drosophila,Drosophila melanogaster,15.199342,59.591154
SE,Drosophila,Drosophila melanogaster,11.929151,57.67905
SE,Drosophila,Drosophila melanogaster,11.961643,57.737378
SE,Drosophila,Drosophila melanogaster,12.043857,58.406765
NO,Drosophila,Drosophila melanogaster,5.701625,58.933201
NO,Drosophila,Drosophila melanogaster,5.283765,60.469062
SE,Drosophila,Drosophila melanogaster,11.961643,57.737378
SE,Drosophila,Drosophila melanogaster,17.550934,59.755601
NO,Drosophila,Drosophila melanogaster,10.503911,59.918166
AU,Drosophila,Drosophila melanogaster,116.100417,-31.903532
AU,Drosophila,Drosophila melanogaster,116.100417,-31.903532
SE,Drosophila,Drosophila melanogaster,16.508717,56.625958
NO,Drosophila,Drosophila melanogaster,5.266176,59.415566
CA,Drosophila,Drosophila melanogaster,-79.2009,43.9358
MX,Drosophila,Drosophila melanogaster,-99.005356,19.266864
SE,Drosophila,Drosophila melanogaster,17.509782,59.807369
SE,Drosophila,Drosophila melanogaster,20.1525,63.892658
SE,Drosophila,Drosophila melanogaster,13.460904,59.515152
NO,Drosophila,Drosophila melanogaster,7.953378,58.120388
SE,Drosophila,Drosophila melanogaster,18.746744,64.040448
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265
SE,Drosophila,Drosophila melanogaster,18.718932,59.775504
SE,Drosophila,Drosophila melanogaster,13.460904,59.515152
AU,Drosophila,Drosophila melanogaster,116.100417,-31.903532
NO,Drosophila,Drosophila melanogaster,5.741636,58.965241
NO,Drosophila,Drosophila melanogaster,8.311087,58.187292
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022
SE,Drosophila,Drosophila melanogaster,18.223017,59.222905
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213
SE,Drosophila,Drosophila melanogaster,16.417475,56.425807
NO,Drosophila,Drosophila melanogaster,6.581103,61.074193
NO,Drosophila,Drosophila melanogaster,10.491712,59.946966
NL,Drosophila,Drosophila melanogaster,6,53.15
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022
US,Drosophila,Drosophila melanogaster,-97.831718,30.199217
US,Drosophila,Drosophila melanogaster,-87.630556,46.655
US,Drosophila,Drosophila melanogaster,-118.22172,33.852907
SE,Drosophila,Drosophila melanogaster,17.910601,59.267491
SE,Drosophila,Drosophila melanogaster,14.984501,58.043937
SE,Drosophila,Drosophila melanogaster,13.066077,56.730818
AU,Drosophila,Drosophila melanogaster,151,-34.1
US,Drosophila,Drosophila melanogaster,-122.265503,37.803858
NO,Drosophila,Drosophila melanogaster,10.803912,59.327388
SE,Drosophila,Drosophila melanogaster,17.621963,59.86271
SE,Drosophila,Drosophila melanogaster,21.802193,65.679657
SE,Drosophila,Drosophila melanogaster,13.421181,55.679146
US,Drosophila,Drosophila melanogaster,-117.654183,33.791765
GB,Drosophila,Drosophila melanogaster,-2.97197,53.088239
SE,Drosophila,Drosophila melanogaster,12.648576,59.107181
SE,Drosophila,Drosophila melanogaster,15.668703,60.616898
US,Drosophila,Drosophila melanogaster,-117.950528,33.933675
NO,Drosophila,Drosophila melanogaster,10.698459,59.778502
FR,Drosophila,Drosophila melanogaster,2.476639,50.788948
SE,Drosophila,Drosophila melanogaster,11.71484,57.869656
SE,Drosophila,Drosophila melanogaster,16.544228,59.605033
SE,Drosophila,Drosophila melanogaster,16.246086,56.6744
NL,Drosophila,Drosophila melanogaster,5.1,52.1
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213
SE,Drosophila,Drosophila melanogaster,15.887353,56.780665
US,Drosophila,Drosophila melanogaster,-78.871943,38.422295
US,Drosophila,Drosophila melanogaster,-72.82,40.82
US,Drosophila,Drosophila melanogaster,-72.82,40.82
US,Drosophila,Drosophila melanogaster,-72.73,40.91
SE,Drosophila,Drosophila melanogaster,16.291999,58.957418
CA,Drosophila,Drosophila melanogaster,-63.594444,44.636043
SE,Drosophila,Drosophila melanogaster,20.262328,63.82507
US,Drosophila,Drosophila melanogaster,-117.950528,33.93372
"NA",Drosophila,Drosophila melanogaster,15.714,-23.324
SE,Drosophila,Drosophila melanogaster,17.531171,59.874029
KE,Drosophila,Drosophila melanogaster,36.899,0.293
SE,Drosophila,Drosophila melanogaster,18.210459,59.450473
SE,Drosophila,Drosophila melanogaster,18.22653,59.238255
SE,Drosophila,Drosophila melanogaster,16.565635,59.100853
CA,Drosophila,Drosophila melanogaster,-122.61,49.22
FR,Drosophila,Drosophila melanogaster,6.23633,49.38114
CA,Drosophila,Drosophila melanogaster,-122.613,49.2244
SE,Drosophila,Drosophila melanogaster,12.648576,59.107181
CA,Drosophila,Drosophila melanogaster,-122.61,49.22
NO,Drosophila,Drosophila melanogaster,11.390665,63.86544
SE,Drosophila,Drosophila melanogaster,13.210562,55.712646
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166
ID,Drosophila,Drosophila melanogaster,110.0803,-7.907
FI,Drosophila,Drosophila melanogaster,24.92525,60.170379
SE,Drosophila,Drosophila melanogaster,13.269797,55.68855
CR,Drosophila,Drosophila melanogaster,-85.3344,10.7631
FI,Drosophila,Drosophila melanogaster,22.375084,60.462292
CR,Drosophila,Drosophila melanogaster,-85.3344,10.7631
US,Drosophila,Drosophila melanogaster,-92.44653,38.94626
DE,Drosophila,Drosophila melanogaster,13.624948,51.124973
SE,Drosophila,Drosophila melanogaster,17.531216,62.491797
SE,Drosophila,Drosophila melanogaster,20.222874,63.821634
SE,Drosophila,Drosophila melanogaster,21.011361,63.810167
FI,Drosophila,Drosophila melanogaster,24.694786,60.884864
FI,Drosophila,Drosophila melanogaster,24.530427,60.266902
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993
FI,Drosophila,Drosophila melanogaster,24.92525,60.170379
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166
AU,Drosophila,Drosophila melanogaster,134.1,-25.7
US,Drosophila,Drosophila melanogaster,-157.814,21.3039
US,Drosophila,Drosophila melanogaster,-157.814,21.3039
CN,Drosophila,Drosophila melanogaster,114.26,22.59
CN,Drosophila,Drosophila melanogaster,114.26,22.59
CN,Drosophila,Drosophila melanogaster,114.26,22.59
CN,Drosophila,Drosophila melanogaster,114.26,22.59
FI,Drosophila,Drosophila melanogaster,23.675216,60.055059
CA,Drosophila,Drosophila melanogaster,-57.741,49.429
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265
CA,Drosophila,Drosophila melanogaster,-57.74,49.42
CA,Drosophila,Drosophila melanogaster,-57.74,49.43
DE,Drosophila,Drosophila melanogaster,7.493,50.32
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311
GB,Drosophila,Drosophila melanogaster,-2.464581,52.626996
EG,Drosophila,Drosophila melanogaster,29.7755,30.9256
SE,Drosophila,Drosophila melanogaster,13.409125,55.757831
SE,Drosophila,Drosophila melanogaster,18.301988,57.63058
SE,Drosophila,Drosophila melanogaster,18.291289,57.638159
ZA,Drosophila,Drosophila melanogaster,31.0092,-29.8136
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265
FI,Drosophila,Drosophila melanogaster,22.672896,60.399503
IN,Drosophila,Drosophila melanogaster,77.59597,12.86806
SE,Drosophila,Drosophila melanogaster,16.368338,56.706505
DE,Drosophila,Drosophila melanogaster,7.493,50.32
NO,Drosophila,Drosophila melanogaster,8.203739,62.922079
FI,Drosophila,Drosophila melanogaster,20.26585,60.014912
SE,Drosophila,Drosophila melanogaster,13.676653,57.117048
FI,Drosophila,Drosophila melanogaster,21.923556,60.613099
FI,Drosophila,Drosophila melanogaster,29.869027,65.09383
FI,Drosophila,Drosophila melanogaster,21.929,60.615
FI,Drosophila,Drosophila melanogaster,21.929,60.615
FI,Drosophila,Drosophila melanogaster,21.929,60.615
FI,Drosophila,Drosophila melanogaster,21.929,60.615
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,22.163593,60.329789
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437
FI,Drosophila,Drosophila melanogaster,24.530427,60.266902
AU,Drosophila,Drosophila melanogaster,146.801,-19.283
ZA,Drosophila,Drosophila melanogaster,30.9368,-29.9165
US,Drosophila,Drosophila melanogaster,-77.407187,43.056841
US,Drosophila,Drosophila melanogaster,-81.5784,25.9906
CA,Drosophila,Drosophila melanogaster,-118.072,52.842
CA,Drosophila,Drosophila melanogaster,-118.07,52.84
CA,Drosophila,Drosophila melanogaster,-118.07,52.84
CA,Drosophila,Drosophila melanogaster,-75.773,44.621
CA,Drosophila,Drosophila melanogaster,-80.134,43.537
CA,Drosophila,Drosophila melanogaster,-80.134,43.537
US,Drosophila,Drosophila melanogaster,-70.6533,41.5304
US,Drosophila,Drosophila melanogaster,-70.6518,41.5299
CA,Drosophila,Drosophila melanogaster,-80.13,43.53
CA,Drosophila,Drosophila melanogaster,-80.13,43.53
US,Drosophila,Drosophila melanogaster,-70.65,41.53
CA,Drosophila,Drosophila melanogaster,-80.13,43.54
US,Drosophila,Drosophila melanogaster,-70.65,41.53
CA,Drosophila,Drosophila melanogaster,-80.13,43.54
FI,Drosophila,Drosophila melanogaster,23.102699,63.844436
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166
GB,Drosophila,Drosophila melanogaster,1.205416,51.319947
CA,Drosophila,Drosophila melanogaster,-140.328,69.2846
US,Drosophila,Drosophila melanogaster,-81.613,41.511
US,Drosophila,Drosophila melanogaster,-81.613,41.511
US,Drosophila,Drosophila melanogaster,-81.613,41.511
US,Drosophila,Drosophila melanogaster,-81.613,41.511
US,Drosophila,Drosophila melanogaster,-81.613,41.511
US,Drosophila,Drosophila melanogaster,-81.613,41.511
FR,Drosophila,Drosophila melanogaster,7.506,44.067
CA,Drosophila,Drosophila melanogaster,-64.988,45.603
CA,Drosophila,Drosophila melanogaster,-64.98,45.6
NL,Drosophila,Drosophila melanogaster,6.65,52.4
FI,Drosophila,Drosophila melanogaster,22.486178,60.291712
CA,Drosophila,Drosophila melanogaster,-64.99,45.6
UA,Drosophila,Drosophila melanogaster,30.22,51.27
UA,Drosophila,Drosophila melanogaster,29.39,51.24
UA,Drosophila,Drosophila melanogaster,30.48,50.35
UA,Drosophila,Drosophila melanogaster,32.72,50.49
UA,Drosophila,Drosophila melanogaster,30.73,46.47
UA,Drosophila,Drosophila melanogaster,33,50.02
UA,Drosophila,Drosophila melanogaster,36.21,49.95
UA,Drosophila,Drosophila melanogaster,34.21,44.5
UA,Drosophila,Drosophila melanogaster,30.15,51.35
UA,Drosophila,Drosophila melanogaster,30.19,48.72
FR,Drosophila,Drosophila melanogaster,7.506,44.067
FR,Drosophila,Drosophila melanogaster,7.547,44.069
SE,Drosophila,Drosophila melanogaster,20.18324,63.831239
FI,Drosophila,Drosophila melanogaster,23.759659,61.471874
NO,Drosophila,Drosophila melanogaster,10.418391,59.841153
FR,Drosophila,Drosophila melanogaster,7.547,44.069
AU,Drosophila,Drosophila melanogaster,146.801,-19.2828
SE,Drosophila,Drosophila melanogaster,16.070844,56.434723
SE,Drosophila,Drosophila melanogaster,13.066077,56.730818
SE,Drosophila,Drosophila melanogaster,16.070844,56.434723
SE,Drosophila,Drosophila melanogaster,15.697574,58.358353
FR,Drosophila,Drosophila melanogaster,5.42008,43.72712
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.424,-16.818
PF,Drosophila,Drosophila melanogaster,-151.457,-16.766
PF,Drosophila,Drosophila melanogaster,-151.42,-16.82
PF,Drosophila,Drosophila melanogaster,-151.42,-16.82
PF,Drosophila,Drosophila melanogaster,-151.42,-16.82
PF,Drosophila,Drosophila melanogaster,-151.46,-16.77
GB,Drosophila,Drosophila melanogaster,0.539194,50.938316
SE,Drosophila,Drosophila melanogaster,17.98475,59.1731
SE,Drosophila,Drosophila melanogaster,17.98475,59.1731
SE,Drosophila,Drosophila melanogaster,20.310495,63.806198
SE,Drosophila,Drosophila melanogaster,18.268783,56.933393
HK,Plestiodon,Plestiodon chinensis,114.112321,22.510331
TW,Plestiodon,Plestiodon chinensis,121.513747,24.775987
CN,Plestiodon,Plestiodon chinensis,114.079684,22.552625
HK,Plestiodon,Plestiodon chinensis,114.179664,22.46722
HK,Plestiodon,Plestiodon chinensis,113.958648,22.404666
CN,Plestiodon,Plestiodon chinensis,120.266992,27.025802
TW,Plestiodon,Plestiodon chinensis,121.765641,25.16265
HK,Plestiodon,Plestiodon chinensis,114.179383,22.467412
HK,Plestiodon,Plestiodon chinensis,113.992247,22.263287
HK,Plestiodon,Plestiodon chinensis,114.138372,22.44753
CN,Plestiodon,Plestiodon chinensis,113.372178,23.040542
TW,Plestiodon,Plestiodon chinensis,120.615931,23.883448
HK,Plestiodon,Plestiodon chinensis,113.99778,22.271667
CN,Plestiodon,Plestiodon chinensis,116.199749,25.749163
TW,Plestiodon,Plestiodon chinensis,121.457404,25.156651
CN,Plestiodon,Plestiodon chinensis,116.190431,25.752903
HK,Plestiodon,Plestiodon chinensis,114.179444,22.467885
TW,Plestiodon,Plestiodon chinensis,120.633614,23.966389
HK,Plestiodon,Plestiodon chinensis,114.118593,22.513889
HK,Plestiodon,Plestiodon chinensis,114.021683,22.199113
HK,Plestiodon,Plestiodon chinensis,113.932649,22.279576
HK,Plestiodon,Plestiodon chinensis,113.975349,22.243376
CN,Plestiodon,Plestiodon chinensis,113.459023,22.566651
TW,Plestiodon,Plestiodon chinensis,120.438113,23.927852
CN,Plestiodon,Plestiodon chinensis,113.779291,23.128109
HK,Plestiodon,Plestiodon chinensis,114.081944,22.4275
TW,Plestiodon,Plestiodon chinensis,120.31499,23.51278
TW,Plestiodon,Plestiodon chinensis,120.51115,23.5705
TW,Plestiodon,Plestiodon chinensis,121.47536,25.11435
HK,Plestiodon,Plestiodon chinensis,114.148207,22.488381
TW,Plestiodon,Plestiodon chinensis,120.686314,24.121919
TW,Plestiodon,Plestiodon chinensis,120.5221,23.76658
TW,Plestiodon,Plestiodon chinensis,120.94392,24.77391
TW,Plestiodon,Plestiodon chinensis,120.82294,24.63256
TW,Plestiodon,Plestiodon chinensis,121.91666,25.05604
TW,Plestiodon,Plestiodon chinensis,121.056054,23.157589
TW,Plestiodon,Plestiodon chinensis,120.35152,23.51203
TW,Plestiodon,Plestiodon chinensis,120.692038,24.044375
TW,Plestiodon,Plestiodon chinensis,121.41901,25.04475
CN,Plestiodon,Plestiodon chinensis,119.91774,26.14518
TW,Plestiodon,Plestiodon chinensis,120.762625,24.632232
TW,Plestiodon,Plestiodon chinensis,121.295083,23.461551
CN,Plestiodon,Plestiodon chinensis,113.584648,22.364014
TW,Plestiodon,Plestiodon chinensis,121.49542,24.95087
TW,Plestiodon,Plestiodon chinensis,121.9353,25.02356
TW,Plestiodon,Plestiodon chinensis,120.619889,24.322114
TW,Plestiodon,Plestiodon chinensis,121.06506,23.15315
TW,Plestiodon,Plestiodon chinensis,120.552,24.319
TW,Plestiodon,Plestiodon chinensis,120.551,24.315
HK,Plestiodon,Plestiodon chinensis,114.119376,22.512712
TW,Plestiodon,Plestiodon chinensis,121.20333,24.95031
TW,Plestiodon,Plestiodon chinensis,120.46746,23.54557
TW,Plestiodon,Plestiodon chinensis,121.54598,25.15181
TW,Plestiodon,Plestiodon chinensis,121.45309,25.23013
TW,Plestiodon,Plestiodon chinensis,121.128405,25.071348
TW,Plestiodon,Plestiodon chinensis,120.86136,24.25908
TW,Plestiodon,Plestiodon chinensis,120.55146,24.31789
TW,Plestiodon,Plestiodon chinensis,120.55194,24.31972
TW,Plestiodon,Plestiodon chinensis,120.52415,23.42961
TW,Plestiodon,Plestiodon chinensis,120.85855,24.23614
TW,Plestiodon,Plestiodon chinensis,120.55112,24.31674
TW,Plestiodon,Plestiodon chinensis,120.55114,24.31756
TW,Plestiodon,Plestiodon chinensis,120.55167,24.31861
TW,Plestiodon,Plestiodon chinensis,120.5365,24.18943
TW,Plestiodon,Plestiodon chinensis,121.5693,24.94883
HK,Plestiodon,Plestiodon chinensis,113.957834,22.248626
TW,Plestiodon,Plestiodon chinensis,121.52038,23.93798
TW,Plestiodon,Plestiodon chinensis,120.48965,23.26632
TW,Plestiodon,Plestiodon chinensis,120.88771,24.29708
TW,Plestiodon,Plestiodon chinensis,120.66799,23.99214
TW,Plestiodon,Plestiodon chinensis,120.46326,23.56448
TW,Plestiodon,Plestiodon chinensis,120.45297,23.56823
TW,Plestiodon,Plestiodon chinensis,120.46079,23.57193
TW,Plestiodon,Plestiodon chinensis,120.56838,24.33001
TW,Plestiodon,Plestiodon chinensis,120.316593,23.936656
TW,Plestiodon,Plestiodon chinensis,120.313672,23.937175
TW,Plestiodon,Plestiodon chinensis,120.314155,23.936917
TW,Plestiodon,Plestiodon chinensis,121.291658,25.009488
HK,Plestiodon,Plestiodon chinensis,114.134587,22.371942
TW,Plestiodon,Plestiodon chinensis,120.572958,24.321307
TW,Plestiodon,Plestiodon chinensis,120.954162,24.704128
TW,Plestiodon,Plestiodon chinensis,121.505592,25.192112
TW,Plestiodon,Plestiodon chinensis,121.793648,25.11322
TW,Plestiodon,Plestiodon chinensis,120.414902,23.559868
TW,Plestiodon,Plestiodon chinensis,121.065361,24.788144
TW,Plestiodon,Plestiodon chinensis,121.565736,24.950861
TW,Plestiodon,Plestiodon chinensis,121.072231,24.768022
TW,Plestiodon,Plestiodon chinensis,121.072231,24.768022
TW,Plestiodon,Plestiodon chinensis,121.072231,24.768022
TW,Plestiodon,Plestiodon chinensis,121.305036,25.054349
TW,Plestiodon,Plestiodon chinensis,121.072231,24.768022
TW,Plestiodon,Plestiodon chinensis,121.484716,25.171823
TW,Plestiodon,Plestiodon chinensis,121.486559,25.188353
TW,Plestiodon,Plestiodon chinensis,121.127142,25.046588
TW,Plestiodon,Plestiodon chinensis,121.162966,24.989958
TW,Plestiodon,Plestiodon chinensis,121.127142,25.046588
HK,Plestiodon,Plestiodon chinensis,114.123415,22.370424
TW,Plestiodon,Plestiodon chinensis,121.21982,23.093186
TW,Plestiodon,Plestiodon chinensis,120.741073,23.809757
TW,Plestiodon,Plestiodon chinensis,120.577095,24.320124
TW,Plestiodon,Plestiodon chinensis,120.53514,24.235207
TW,Plestiodon,Plestiodon chinensis,120.36429,23.23504
TW,Plestiodon,Plestiodon chinensis,121.56782,24.9784
TW,Plestiodon,Plestiodon chinensis,120.500854,23.63689
TW,Plestiodon,Plestiodon chinensis,120.603817,24.095834
TW,Plestiodon,Plestiodon chinensis,121.121301,24.809149
CN,Plestiodon,Plestiodon chinensis,113.472606,22.086314
